dispatch_date,dispatch_time,address_block,lat,lon,district_01,district_02,district_03,district_05,district_06,district_07,district_08,district_09,district_12,district_14,district_15,district_16,district_17,district_18,district_19,district_22,district_24,district_25,district_26,district_35,district_39,district_77,psa_1,psa_2,psa_3,psa_4,psa_5,psa_A,crime_Aggravated Assault Firearm,crime_Aggravated Assault No Firearm,crime_All Other Offenses,crime_Arson,crime_Burglary Non-Residential,crime_Burglary Residential,crime_DRIVING UNDER THE INFLUENCE,crime_Disorderly Conduct,crime_Embezzlement,crime_Forgery and Counterfeiting,crime_Fraud,crime_Gambling Violations,crime_Homicide - Criminal,crime_Homicide - Gross Negligence,crime_Homicide - Justifiable,crime_Liquor Law Violations,crime_Motor Vehicle Theft,crime_Narcotic / Drug Law Violations,crime_Offenses Against Family and Children,crime_Other Assaults,crime_Other Sex Offenses (Not Commercialized),crime_Prostitution and Commercialized Vice,crime_Public Drunkenness,crime_Rape,crime_Receiving Stolen Property,crime_Robbery Firearm,crime_Robbery No Firearm,crime_Theft from Vehicle,crime_Thefts,crime_Vagrancy/Loitering,crime_Vandalism/Criminal Mischief,crime_Weapon Violations,dispatch_date_dt,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,geometry,tract_id,avg_wind_speed_mph,precipitation_inches,snowfall_inches,snow_depth_inches,max_temp_f,min_temp_f,pop_total,income_median,median_age,poverty_rate,vacancy_rate,renter_occupancy_rate,area_sq_km,pop_density_sq_km
2025-07-18,2025-07-21 15:30:00,700 BLOCK Oregon Ave,39.91522533,-75.16099942,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2025-07-18,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16099942 39.91522533),42101037200,7.4,0.0,0.0,0.0,85.0,76.0,3942.0,75185.0,44.8,0.19660071029934043,0.06961325966850829,0.2755344418052256,1.028984,3830.9633580308346
2025-07-18,2025-07-21 23:40:00,600 BLOCK DUDLEY ST,39.92456344,-75.15724513,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.15724513 39.92456344),42101004101,7.4,0.0,0.0,0.0,85.0,76.0,5489.0,72500.0,36.4,0.09601020222262707,0.13837489943684633,0.34780578898225956,0.374,14676.470588235294
2025-07-18,2025-07-21 12:25:00,N 31ST ST & CLIFFORD ST,39.982955,-75.184971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.184971 39.982955),42101014900,7.4,0.0,0.0,0.0,85.0,76.0,4140.0,37431.0,35.5,0.40169082125603867,0.13047001620745544,0.5507921714818267,0.453221,9134.616445398602
2025-07-18,2025-07-21 17:17:00,2200 BLOCK S 63rd St,39.92687931,-75.23073257,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23073257 39.92687931),42101006600,7.4,0.0,0.0,0.0,85.0,76.0,3363.0,27206.0,33.0,0.4049955396966994,0.1637831603229527,0.6813793103448276,0.651244,5163.963122884817
2025-07-18,2025-07-21 19:02:00,6100 BLOCK SPRUCE ST,39.95663816,-75.24427254,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.24427254 39.95663816),42101008301,7.4,0.0,0.0,0.0,85.0,76.0,3861.0,35174.0,45.2,0.2724682724682725,0.20548604427333975,0.5487583282858873,0.510557,7562.328985793946
2025-07-18,2025-07-21 07:16:00,2700 BLOCK N 23RD ST,39.99630971,-75.16929141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16929141 39.99630971),42101017201,7.4,0.0,0.0,0.0,85.0,76.0,2828.0,26313.0,50.4,0.37517680339462517,0.16038266741699495,0.3967828418230563,0.262958,10754.569170742094
2025-07-18,2025-07-21 12:20:00,4900 BLOCK Baltimore Ave,39.94786998,-75.22162953,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.22162953 39.94786998),42101007800,7.4,0.0,0.0,0.0,85.0,76.0,4609.0,63348.0,31.1,0.2241267086135821,0.062446898895497024,0.7951971001359311,0.427404,10783.708154345772
2025-07-18,2025-07-21 21:22:00,9300 BLOCK KREWSTOWN RD,40.08781686,-75.0446412,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.0446412 40.08781686),42101034400,7.4,0.0,0.0,0.0,85.0,76.0,7951.0,118397.0,48.1,0.040623820903031065,0.02366288492706645,0.08333333333333333,3.399171,2339.0997393187927
2025-07-18,2025-07-21 20:05:00,5400 BLOCK WYNDALE AVE,39.98930785,-75.23432605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23432605 39.98930785),42101011800,7.4,0.0,0.0,0.0,85.0,76.0,4877.0,35515.0,42.5,0.3758458068484724,0.12609238451935081,0.13666666666666666,0.915129,5329.303300409014
2025-07-18,2025-07-21 11:49:00,3000 BLOCK PAGE ST,39.98696857,-75.18321237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.18321237 39.98696857),42101015102,7.4,0.0,0.0,0.0,85.0,76.0,4917.0,22720.0,31.9,0.40878584502745574,0.1971954425942156,0.6965065502183406,0.55657,8834.468260955495
2025-07-18,2025-07-21 14:07:00,1600 BLOCK N 15TH ST,39.97802016,-75.15938141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.15938141 39.97802016),42101014700,7.4,0.0,0.0,0.0,85.0,76.0,3310.0,26018.0,22.1,0.6241691842900302,0.13446969696969696,0.8643326039387309,0.337677,9802.266663112974
2025-07-18,2025-07-21 07:40:00,7100 BLOCK GREENWAY AVE,39.92013328,-75.24530808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.24530808 39.92013328),42101006400,7.4,0.0,0.0,0.0,85.0,76.0,4459.0,42469.0,32.6,0.31038349405696347,0.11508379888268157,0.3301767676767677,0.645368,6909.236280695664
2025-07-18,2025-07-21 11:51:00,1600 BLOCK RIDGE AVE,39.96962991,-75.16356444,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16356444 39.96962991),42101013300,7.4,0.0,0.0,0.0,85.0,76.0,3595.0,98373.0,31.4,0.1388038942976356,0.08712282192945177,0.8049348230912476,0.357932,10043.807203602919
2025-07-18,2025-07-21 12:12:00,2300 BLOCK DIAMOND ST,39.98677129,-75.1725732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.1725732 39.98677129),42101015200,7.4,0.0,0.0,0.0,85.0,76.0,8327.0,42256.0,21.4,0.44241623633961813,0.12289246908954665,0.6834686031610423,0.669101,12445.05687482159
2025-07-18,2025-07-21 15:43:00,800 BLOCK S CECIL ST,39.9481279,-75.23874442,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23874442 39.9481279),42101008101,7.4,0.0,0.0,0.0,85.0,76.0,2638.0,47614.0,36.3,0.3172858225928734,0.1855912294440094,0.4028846153846154,0.2437,10824.784571194092
2025-07-18,2025-07-21 15:47:00,1100 BLOCK S 60TH ST,39.94499827,-75.24395989,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.24395989 39.94499827),42101008200,7.4,0.0,0.0,0.0,85.0,76.0,8173.0,35518.0,32.0,0.26795546311024104,0.12990264255910988,0.26758312020460356,0.832334,9819.375394973653
2025-07-18,2025-07-21 01:39:00,5000 BLOCK N 15TH ST,40.03001801,-75.14785094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.14785094 40.03001801),42101028100,7.4,0.0,0.0,0.0,85.0,76.0,3187.0,55313.0,42.1,0.2638845309068089,0.08959088555152771,0.22184300341296928,0.503541,6329.1767701140525
2025-07-18,2025-07-21 10:58:00,1300 BLOCK W LOUDON ST,40.02594977,-75.14602738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.14602738 40.02594977),42101028300,7.4,0.0,0.0,0.0,85.0,76.0,6266.0,37300.0,35.9,0.485317586977338,0.14185346269655402,0.4994152046783626,0.673067,9309.622964727138
2025-07-18,2025-07-21 00:44:00,5800 BLOCK ARCH ST,39.96292534,-75.2370094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.2370094 39.96292534),42101009500,7.4,0.0,0.0,0.0,85.0,76.0,3568.0,32935.0,27.8,0.39461883408071746,0.1704109589041096,0.5759577278731837,0.31907,11182.499138120162
2025-07-18,2025-07-21 18:28:00,300 BLOCK W PENN ST,40.0264788,-75.17617078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17617078 40.0264788),42101024000,7.4,0.0,0.0,0.0,85.0,76.0,3934.0,63795.0,40.9,0.2351296390442298,0.045276447540269917,0.7218422252621979,0.61708,6375.186361573865
2025-07-18,2025-07-21 09:13:00,5700 BLOCK FRANKFORD AVE,40.02559057,-75.07229386,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-07-18,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.07229386 40.02559057),42101031900,7.4,0.0,0.0,0.0,85.0,76.0,5485.0,45846.0,29.9,0.37465815861440294,0.07950438822922044,0.44307347167694894,0.773285,7093.115733526449
2025-07-18,2025-07-21 08:15:00,2900 BLOCK S 13TH ST,39.91383755,-75.16955738,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-07-18,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16955738 39.91383755),42101037200,7.4,0.0,0.0,0.0,85.0,76.0,3942.0,75185.0,44.8,0.19660071029934043,0.06961325966850829,0.2755344418052256,1.028984,3830.9633580308346
2025-07-18,2025-07-21 09:05:00,200 BLOCK MONTROSE ST,39.93572179,-75.14800347,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-07-18,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.14800347 39.93572179),42101002500,7.4,0.0,0.0,0.0,85.0,76.0,4306.0,83508.0,36.4,0.20436600092893636,0.032817627754336616,0.4401357246728066,0.398697,10800.181591534423
2025-07-18,2025-07-21 14:00:00,500 BLOCK Emily St,39.92325949,-75.15490815,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-07-18,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.15490815 39.92325949),42101004101,7.4,0.0,0.0,0.0,85.0,76.0,5489.0,72500.0,36.4,0.09601020222262707,0.13837489943684633,0.34780578898225956,0.374,14676.470588235294
2025-07-18,2025-07-21 05:43:00,400 BLOCK HANSBERRY ST,40.02429509,-75.17397548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-07-18,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17397548 40.02429509),42101024300,7.4,0.0,0.0,0.0,85.0,76.0,4127.0,56364.0,39.9,0.13060334383329295,0.07936507936507936,0.5318704284221526,0.679035,6077.742678948802
2025-07-18,2025-07-21 07:49:00,7100 BLOCK OXFORD AVE,40.05771461,-75.08619292,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-07-18,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.08619292 40.05771461),42101030700,7.4,0.0,0.0,0.0,85.0,76.0,4256.0,58623.0,33.5,0.1524906015037594,0.062347783731125185,0.7132467532467532,0.653309,6514.5283472292585
2025-07-18,2025-07-21 10:31:00,2300 BLOCK N 26TH ST,39.99088376,-75.17495879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17495879 39.99088376),42101016901,7.4,0.0,0.0,0.0,85.0,76.0,3319.0,38958.0,41.3,0.3326303103344381,0.19592875318066158,0.4224683544303797,0.512907,6470.958672819829
2025-07-18,2025-07-21 23:30:00,2400 BLOCK N 33RD ST,39.99333711,-75.18602397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.18602397 39.99333711),42101016902,7.4,0.0,0.0,0.0,85.0,76.0,3919.0,22422.0,45.0,0.43659096708343964,0.20095313741064336,0.5159045725646123,0.5637,6952.2795813375915
2025-07-18,2025-07-21 00:49:00,2000 BLOCK W LEHIGH AVE,39.99610682,-75.16484848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16484848 39.99610682),42101017300,7.4,0.0,0.0,0.0,85.0,76.0,2704.0,26875.0,24.9,0.41789940828402367,0.14375490966221524,0.5669724770642202,0.874586,3091.748553029662
2025-07-18,2025-07-21 00:49:00,400 BLOCK WINONA ST,40.02620346,-75.17905818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17905818 40.02620346),42101024000,7.4,0.0,0.0,0.0,85.0,76.0,3934.0,63795.0,40.9,0.2351296390442298,0.045276447540269917,0.7218422252621979,0.61708,6375.186361573865
2025-07-18,2025-07-21 02:42:00,2700 BLOCK N 23RD ST,39.99689694,-75.16916221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16916221 39.99689694),42101017201,7.4,0.0,0.0,0.0,85.0,76.0,2828.0,26313.0,50.4,0.37517680339462517,0.16038266741699495,0.3967828418230563,0.262958,10754.569170742094
2025-07-18,2025-07-21 10:00:00,600 BLOCK E INDIANA AVE,39.99402984,-75.11990578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.11990578 39.99402984),42101017701,7.4,0.0,0.0,0.0,85.0,76.0,3102.0,37917.0,34.3,0.49645390070921985,0.19731943410275501,0.6651205936920223,0.241053,12868.539283891925
2025-07-18,2025-07-21 09:09:00,1700 BLOCK S Conestoga St,39.93662537,-75.22114989,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.22114989 39.93662537),42101007000,7.4,0.0,0.0,0.0,85.0,76.0,3640.0,41206.0,35.2,0.16648351648351647,0.14104778353483016,0.5495978552278821,0.469047,7760.4163335444
2025-07-18,2025-07-21 19:40:00,2900 BLOCK SB DELAWARE EXPY,40.02253496,-75.03744328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.03744328 40.02253496),42101038100,7.4,0.0,0.0,0.0,85.0,76.0,713.0,39939.0,35.4,0.211781206171108,0.09428571428571429,0.5678233438485805,3.335029,213.7912443939768
2025-07-18,2025-07-21 22:01:00,4700 BLOCK Comly St,40.01759328,-75.05928489,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.05928489 40.01759328),42101032100,7.4,0.0,0.0,0.0,85.0,76.0,3686.0,50409.0,31.7,0.24335322843190452,0.07179487179487179,0.5322283609576427,0.552928,6666.329069969327
2025-07-18,2025-07-21 11:54:00,4000 BLOCK WOODHAVEN RD,40.08439418,-74.96906614,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-74.96906614 40.08439418),42101036203,7.4,0.0,0.0,0.0,85.0,76.0,4859.0,85733.0,45.1,0.051656719489606914,0.036131774707757705,0.11190738699007717,1.475496,3293.1299034358617
2025-07-18,2025-07-21 18:17:00,3100 BLOCK WELSH RD,40.05139089,-75.02729604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.02729604 40.05139089),42101034702,7.4,0.0,0.0,0.0,85.0,76.0,3329.0,85298.0,55.1,0.05106638630219285,0.0,0.05734767025089606,1.016206,3275.9105929309612
2025-07-18,2025-07-21 13:32:00,5600 BLOCK LEBANON AVE,39.98695848,-75.23591767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23591767 39.98695848),42101011800,7.4,0.0,0.0,0.0,85.0,76.0,4877.0,35515.0,42.5,0.3758458068484724,0.12609238451935081,0.13666666666666666,0.915129,5329.303300409014
2025-07-18,2025-07-21 10:12:00,1100 BLOCK E WASHINGTON LN,40.05549105,-75.16693535,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16693535 40.05549105),42101038900,7.4,0.0,0.0,0.0,85.0,76.0,3241.0,66705.0,43.5,0.17679728478864548,0.03747244673034533,0.2900763358778626,1.280551,2530.9417586648246
